Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
46;6,515419;-0,104;-0,0908;0,187;-7,76;-3,63;-8,75;0;0,0037;0,0007;-8,23;-1,6;-1,21;-0,4357;0,7679;-0,3469;-28,6638;-47,4120;48,7618;-0,4757;0,7964;-0,3032;-28,6638;-47,4120;48,7618;-0,1321;0,8724;0,0048;-19,6751;-43,5508;-14,3926;-0,1778;0,8896;0,0485;-19,6751;-43,5508;-14,3926
47;6,543452;-0,1221;-0,1033;0,1882;-10,46;-5,51;-9,08;0;0,0032;-0,0012;-8,3;-0,92;-1,27;-0,4307;0,7672;-0,3392;-28,1467;-46,3340;48,1043;-0,4701;0,7951;-0,2946;-28,1467;-46,3340;48,1043;-0,1324;0,8723;0,0048;-19,6882;-43,5410;-14,3619;-0,1780;0,8895;0,0484;-19,6882;-43,5410;-14,3619
48;6,57109;-0,1384;-0,1125;0,2017;-12,27;-10,98;-9,28;0;0,0068;0;-7,67;-2,27;-1,15;-0,4274;0,7667;-0,3318;-28,1473;-43,8168;45,9648;-0,4650;0,7944;-0,2856;-28,1473;-43,8168;45,9648;-0,1343;0,8721;0,0032;-19,6741;-43,6235;-14,4083;-0,1800;0,8893;0,0468;-19,6741;-43,6235;-14,4083
49;6,598762;-0,1135;-0,1526;0,2319;-14,16;-10,74;-6,66;0;0,0044;0,0046;-8,79;-0,99;-1,16;-0,4266;0,7652;-0,3243;-32,9273;-38,0517;32,9974;-0,4588;0,7970;-0,2767;-32,9273;-38,0517;32,9974;-0,1351;0,8728;0,0025;-19,7540;-43,7902;-14,3676;-0,1810;0,8900;0,0460;-19,7540;-43,7902;-14,3676
50;6,626315;-0,0974;-0,1646;0,249;-14,09;-5,23;-4,3;0;0,0029;0,0081;-8,19;-0,82;-0,8;-0,4204;0,7680;-0,3070;-40,2426;-32,8552;20,2626;-0,4469;0,8062;-0,2605;-40,2426;-32,8552;20,2626;-0,1360;0,8733;0,0020;-19,7265;-44,2797;-13,9238;-0,1822;0,8905;0,0451;-19,7265;-44,2797;-13,9238
51;6,65455;-0,0957;-0,1606;0,2605;-13,43;-1,04;-3,1;0;0,0046;0,0098;-7,71;-1,73;-1,06;-0,4132;0,7712;-0,2917;-43,6473;-28,7387;12,5487;-0,4359;0,8122;-0,2457;-43,6473;-28,7387;12,5487;-0,1370;0,8739;0,0012;-19,6203;-45,0448;-13,1647;-0,1837;0,8909;0,0437;-19,6203;-45,0448;-13,1647
52;6,682385;-0,0935;-0,1646;0,2612;-11,73;1,19;-5,62;0;0,0059;0,0105;-8,08;-1,3;-0,95;-0,4119;0,7715;-0,2867;-43,9699;-28,6920;9,9818;-0,4348;0,8128;-0,2410;-43,9699;-28,6920;9,9818;-0,1378;0,8745;0,0011;-19,6639;-45,8101;-12,6153;-0,1850;0,8915;0,0431;-19,6639;-45,8101;-12,6153
53;6,709904;-0,093;-0,1633;0,259;-9,89;1,91;-9,5;0;0,009;0,0081;-8,7;-0,97;-1,34;-0,4079;0,7684;-0,2858;-38,7897;-34,1727;17,5976;-0,4359;0,8052;-0,2393;-38,7897;-34,1727;17,5976;-0,1382;0,8748;0,0013;-19,6505;-46,2943;-12,0769;-0,1858;0,8918;0,0429;-19,6505;-46,2943;-12,0769
54;6,738209;-0,0881;-0,1768;0,2715;-6,81;1,77;-8,27;0;0,0149;0,0056;-8,98;-0,71;-1,34;-0,4058;0,7669;-0,2833;-36,3653;-35,3351;21,7229;-0,4351;0,8017;-0,2361;-36,3653;-35,3351;21,7229;-0,1389;0,8751;0,0017;-19,5540;-46,5064;-11,6854;-0,1866;0,8920;0,0432;-19,5540;-46,5064;-11,6854
55;6,765985;-0,1079;-0,1812;0,2734;-4,34;3,58;-7,03;0;0,0093;0,0093;-8,28;-1,24;-1,35;-0,4036;0,7651;-0,2775;-36,3848;-34,9506;23,2322;-0,4322;0,8000;-0,2301;-36,3848;-34,9506;23,2322;-0,1397;0,8754;0,0022;-19,2861;-46,8695;-11,0927;-0,1877;0,8920;0,0435;-19,2861;-46,8695;-11,0927
56;6,793469;-0,1047;-0,1873;0,2693;-2,02;3,24;-5,87;0;0,009;0,0037;-7,91;-1,69;-1,16;-0,4051;0,7595;-0,2707;-37,7455;-33,0977;21,2566;-0,4319;0,7956;-0,2231;-37,7455;-33,0977;21,2566;-0,1398;0,8757;0,0027;-18,9173;-47,5601;-10,1978;-0,1883;0,8919;0,0435;-18,9173;-47,5601;-10,1978
57;6,821513;-0,1011;-0,1804;0,2434;2,68;4,44;-2,18;0;0,0034;0,0093;-8,02;-1,77;-1,29;-0,4052;0,7585;-0,2655;-40,6227;-29,9736;18,3622;-0,4288;0,7972;-0,2182;-40,6227;-29,9736;18,3622;-0,1395;0,8759;0,0029;-18,5260;-47,5966;-9,8559;-0,1882;0,8915;0,0438;-18,5260;-47,5966;-9,8559
58;6,849243;-0,1003;-0,1855;0,2332;3,9;8,49;-0,57;0;0,0071;0,0115;-8,31;-1,16;-1,2;-0,4036;0,7571;-0,2642;-41,7371;-29,6241;17,0569;-0,4265;0,7968;-0,2174;-41,7371;-29,6241;17,0569;-0,1393;0,8760;0,0029;-18,4848;-47,6288;-9,8192;-0,1880;0,8916;0,0439;-18,4848;-47,6288;-9,8192
59;6,877578;-0,1086;-0,1631;0,2041;5,92;9,73;0,31;0;0,0012;0,0129;-8,23;-1,26;-1,43;-0,4006;0,7564;-0,2633;-41,4776;-30,3002;15,9467;-0,4243;0,7957;-0,2167;-41,4776;-30,3002;15,9467;-0,1389;0,8761;0,0033;-18,4637;-47,6252;-9,9415;-0,1876;0,8917;0,0442;-18,4637;-47,6252;-9,9415
60;6,904916;-0,1077;-0,1582;0,1926;5,82;6,54;-1,97;0;0,0066;0,0046;-8,41;-1,5;-1,24;-0,3971;0,7573;-0,2630;-41,3669;-31,1403;15,7901;-0,4216;0,7966;-0,2166;-41,3669;-31,1403;15,7901;-0,1387;0,8763;0,0039;-18,3437;-47,5530;-10,4382;-0,1873;0,8918;0,0448;-18,3437;-47,5530;-10,4382
