Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
56;6,23326;0;0;0;0;0;0;0;-0,6179;-0,5688;-15,57;13,63;0,24;-0,3563;1,0638;0,0588;-51,9124;-4,7561;36,7442;-0,3548;1,1119;0,1003;-51,9124;-4,7561;36,7442;0,0148;0,9763;0,2867;-4,4116;4,1207;-29,5447;0,0146;0,9781;0,3500;-4,4116;4,1207;-29,5447
57;6,262119;0;0;0;0;0;0;0;-0,5978;-0,5723;-20,52;29,09;-0,59;-0,3563;1,0639;0,0587;-51,9151;-4,7088;36,7257;-0,3548;1,1120;0,1003;-51,9151;-4,7088;36,7257;0,0149;0,9758;0,2869;-4,4116;4,1009;-30,2376;0,0147;0,9777;0,3502;-4,4116;4,1009;-30,2376
58;6,289237;0;0;0;0;0;0;0;-0,623;-0,5549;-21,48;26,11;-0,02;-0,3562;1,0639;0,0588;-51,9392;-4,6393;36,6911;-0,3546;1,1120;0,1003;-51,9392;-4,6393;36,6911;0,0153;0,9758;0,2868;-4,3879;4,2354;-30,6131;0,0152;0,9777;0,3500;-4,3879;4,2354;-30,6131
59;6,317611;0;0;0;0;0;0;0;-0,6091;-0,5488;-17,31;20,34;-1,54;-0,3565;1,0638;0,0590;-52,0585;-4,4481;36,4449;-0,3548;1,1120;0,1004;-52,0585;-4,4481;36,4449;0,0158;0,9761;0,2867;-4,3687;4,1087;-31,4282;0,0155;0,9781;0,3499;-4,3687;4,1087;-31,4282
60;6,345067;0;0;0;0;0;0;0;-0,6022;-0,5537;-17,35;18,78;-3,5;-0,3572;1,0633;0,0594;-52,2865;-3,8008;35,8324;-0,3550;1,1117;0,1007;-52,2865;-3,8008;35,8324;0,0168;0,9759;0,2867;-4,2756;3,9192;-32,0023;0,0163;0,9779;0,3499;-4,2756;3,9192;-32,0023
61;6,372711;0;0;0;0;0;0;0;-0,5927;-0,5432;-15,62;22,68;-3,47;-0,3588;1,0619;0,0595;-52,4449;-3,4417;35,4221;-0,3564;1,1103;0,1006;-52,4449;-3,4417;35,4221;0,0171;0,9762;0,2867;-4,1314;3,9510;-32,3695;0,0166;0,9780;0,3499;-4,1314;3,9510;-32,3695
62;6,400257;0;0;0;0;0;0;0;-0,5878;-0,53;-12,56;19,44;-4,73;-0,3598;1,0617;0,0600;-52,3162;-3,4998;35,4861;-0,3575;1,1100;0,1012;-52,3162;-3,4998;35,4861;0,0172;0,9769;0,2865;-3,9096;4,3415;-32,5376;0,0171;0,9785;0,3498;-3,9096;4,3415;-32,5376
63;6,428404;0;0;0;0;0;0;0;-0,6052;-0,5344;-10,12;12,19;-6,74;-0,3599;1,0620;0,0602;-52,1382;-3,3970;35,6444;-0,3575;1,1102;0,1015;-52,1382;-3,3970;35,6444;0,0159;0,9774;0,2864;-3,7717;4,9601;-33,1155;0,0165;0,9789;0,3497;-3,7717;4,9601;-33,1155
64;6,455925;0;0;0;0;0;0;0;-0,5878;-0,5137;-17,15;5,89;-6,01;-0,3598;1,0623;0,0603;-52,3011;-3,2444;35,6545;-0,3572;1,1107;0,1015;-52,3011;-3,2444;35,6545;0,0151;0,9772;0,2867;-4,0402;5,2082;-33,8742;0,0159;0,9791;0,3500;-4,0402;5,2082;-33,8742
65;6,483942;0;0;0;0;0;0;0;-0,5898;-0,511;-19,83;20,72;-3,12;-0,3593;1,0624;0,0603;-53,1421;-2,8731;35,5122;-0,3565;1,1113;0,1008;-53,1421;-2,8731;35,5122;0,0143;0,9775;0,2873;-4,1688;5,3919;-34,0798;0,0153;0,9795;0,3505;-4,1688;5,3919;-34,0798
66;6,511973;0;0;0;0;0;0;0;-0,5995;-0,5156;-18,7;27,25;-3,63;-0,3590;1,0624;0,0603;-53,4683;-2,8294;35,3795;-0,3561;1,1116;0,1005;-53,4683;-2,8294;35,3795;0,0144;0,9775;0,2876;-4,2143;5,4834;-34,2793;0,0155;0,9795;0,3508;-4,2143;5,4834;-34,2793
67;6,539756;0;0;0;0;0;0;0;-0,5717;-0,5073;-19,95;32,53;-3,67;-0,3590;1,0624;0,0603;-53,4959;-2,7598;35,3123;-0,3561;1,1116;0,1005;-53,4959;-2,7598;35,3123;0,0143;0,9779;0,2877;-4,1176;5,9149;-35,1242;0,0158;0,9800;0,3509;-4,1176;5,9149;-35,1242
