Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
44;6,526669;0;0;0;0;0;0;0;0;0;0;0;0;-0,1420;0,7169;0,0650;15,5426;41,4910;21,6020;-0,0988;0,6970;0,1071;15,5426;41,4910;21,6020;0,0667;1,0062;0,1982;-15,2729;-6,3000;11,1156;0,0582;1,0178;0,2607;-15,2729;-6,3000;11,1156
45;6,554741;0;0;0;0;0;0;0;0;0;0;0;0;-0,1426;0,7166;0,0648;15,2170;41,5538;21,8436;-0,0992;0,6970;0,1070;15,2170;41,5538;21,8436;0,0665;1,0064;0,1984;-15,2729;-6,2963;11,1088;0,0581;1,0180;0,2609;-15,2729;-6,2963;11,1088
46;6,582207;0;0;0;0;0;0;0;0;0;0;0;0;-0,1429;0,7161;0,0651;15,1800;41,5108;21,9993;-0,0995;0,6966;0,1073;15,1800;41,5108;21,9993;0,0668;1,0063;0,1979;-15,3126;-6,2183;11,0508;0,0584;1,0180;0,2604;-15,3126;-6,2183;11,0508
47;6,60997;0;0;0;0;0;0;0;0;0;0;0;0;-0,1429;0,7160;0,0652;15,1661;41,4721;22,0457;-0,0995;0,6965;0,1074;15,1661;41,4721;22,0457;0,0665;1,0066;0,1981;-15,3214;-6,3081;11,0658;0,0580;1,0182;0,2605;-15,3214;-6,3081;11,0658
48;6,63805;0;0;0;0;0;0;0;0;0;0;0;0;-0,1429;0,7158;0,0652;15,1773;41,4677;22,0381;-0,0995;0,6963;0,1074;15,1773;41,4677;22,0381;0,0664;1,0069;0,1982;-15,3406;-6,3855;11,1280;0,0579;1,0185;0,2606;-15,3406;-6,3855;11,1280
49;6,666157;0;0;0;0;0;0;0;0;0;0;0;0;-0,1429;0,7158;0,0650;15,1901;41,4789;22,0507;-0,0995;0,6963;0,1072;15,1901;41,4789;22,0507;0,0666;1,0074;0,1979;-15,4211;-6,4246;11,1018;0,0580;1,0191;0,2604;-15,4211;-6,4246;11,1018
50;6,694229;0;0;0;0;0;0;0;0;0;0;0;0;-0,1429;0,7158;0,0649;15,2289;41,4896;22,0433;-0,0996;0,6962;0,1071;15,2289;41,4896;22,0433;0,0662;1,0092;0,1974;-15,6510;-6,3638;10,1970;0,0576;1,0212;0,2598;-15,6510;-6,3638;10,1970
51;6,721664;0;0;0;0;0;0;0;0;0;0;0;0;-0,1432;0,7155;0,0650;15,2573;41,5107;22,0068;-0,0998;0,6959;0,1071;15,2573;41,5107;22,0068;0,0646;1,0126;0,1989;-15,5532;-6,4135;8,6707;0,0558;1,0245;0,2613;-15,5532;-6,4135;8,6707
52;6,749527;0;0;0;0;0;0;0;0;0;0;0;0;-0,1433;0,7153;0,0652;15,2542;41,5475;21,9960;-0,0999;0,6957;0,1073;15,2542;41,5475;21,9960;0,0637;1,0128;0,2105;-15,0956;-5,9901;7,0834;0,0552;1,0242;0,2730;-15,0956;-5,9901;7,0834
53;6,777298;0;0;0;0;0;0;0;0;0;0;0;0;-0,1434;0,7155;0,0651;15,2771;41,5679;21,9624;-0,1000;0,6959;0,1072;15,2771;41,5679;21,9624;0,0634;1,0136;0,2222;-14,4773;-5,0940;4,4348;0,0556;1,0245;0,2849;-14,4773;-5,0940;4,4348
54;6,805084;0;0;0;0;0;0;0;0;0;0;0;0;-0,1435;0,7158;0,0650;15,3323;41,5893;21,9493;-0,1001;0,6961;0,1071;15,3323;41,5893;21,9493;0,0624;1,0151;0,2266;-13,8615;-3,9235;1,3504;0,0556;1,0254;0,2895;-13,8615;-3,9235;1,3504
55;6,832901;0;0;0;0;0;0;0;0;0;0;0;0;-0,1435;0,7161;0,0652;15,4736;41,6565;21,9811;-0,1001;0,6963;0,1072;15,4736;41,6565;21,9811;0,0622;1,0162;0,2264;-14,2158;-3,0856;-1,5120;0,0560;1,0271;0,2892;-14,2158;-3,0856;-1,5120
56;6,860916;0;0;0;0;0;0;0;0;0;0;0;0;-0,1434;0,7168;0,0656;15,5722;41,8399;22,1584;-0,0999;0,6969;0,1074;15,5722;41,8399;22,1584;0,0633;1,0166;0,2239;-15,1585;-3,0416;-3,9754;0,0569;1,0287;0,2864;-15,1585;-3,0416;-3,9754
57;6,888706;0;0;0;0;0;0;0;0;0;0;0;0;-0,1431;0,7177;0,0660;15,6052;41,9535;22,3388;-0,0995;0,6978;0,1077;15,6052;41,9535;22,3388;0,0642;1,0173;0,2225;-15,9152;-3,2909;-6,2940;0,0574;1,0303;0,2849;-15,9152;-3,2909;-6,2940
58;6,916496;0;0;0;0;0;0;0;0;0;0;0;0;-0,1431;0,7177;0,0658;15,5677;41,9508;22,3843;-0,0995;0,6978;0,1075;15,5677;41,9508;22,3843;0,0652;1,0177;0,2192;-16,9660;-3,5965;-7,0672;0,0580;1,0319;0,2812;-16,9660;-3,5965;-7,0672
59;6,94437;0;0;0;0;0;0;0;0;0;0;0;0;-0,1429;0,7173;0,0657;15,5666;41,9282;22,3736;-0,0993;0,6974;0,1074;15,5666;41,9282;22,3736;0,0661;1,0176;0,2173;-17,7475;-3,5538;-7,7986;0,0590;1,0327;0,2792;-17,7475;-3,5538;-7,7986
60;6,972195;0;0;0;0;0;0;0;0;0;0;0;0;-0,1427;0,7171;0,0655;15,6019;41,9086;22,3193;-0,0991;0,6971;0,1072;15,6019;41,9086;22,3193;0,0664;1,0178;0,2171;-18,5073;-3,4483;-8,8006;0,0593;1,0337;0,2787;-18,5073;-3,4483;-8,8006
61;7,000034;0;0;0;0;0;0;0;0;0;0;0;0;-0,1424;0,7171;0,0654;15,7211;41,8549;22,2339;-0,0989;0,6970;0,1071;15,7211;41,8549;22,2339;0,0668;1,0177;0,2170;-19,1164;-3,4886;-9,4443;0,0596;1,0344;0,2784;-19,1164;-3,4886;-9,4443
62;7,02779;0;0;0;0;0;0;0;0;0;0;0;0;-0,1421;0,7173;0,0652;15,7175;41,8358;22,2269;-0,0986;0,6972;0,1069;15,7175;41,8358;22,2269;0,0668;1,0176;0,2174;-19,5176;-2,7021;-10,5872;0,0604;1,0348;0,2788;-19,5176;-2,7021;-10,5872
63;7,055458;0;0;0;0;0;0;0;0;0;0;0;0;-0,1422;0,7174;0,0650;15,7091;41,8239;22,3038;-0,0987;0,6973;0,1068;15,7091;41,8239;22,3038;0,0667;1,0176;0,2175;-19,7684;-1,0638;-13,5048;0,0618;1,0352;0,2789;-19,7684;-1,0638;-13,5048
64;7,083321;0;0;0;0;0;0;0;0;0;0;0;0;-0,1426;0,7174;0,0649;15,8227;41,7814;22,5386;-0,0991;0,6972;0,1067;15,8227;41,7814;22,5386;0,0665;1,0181;0,2166;-18,9190;0,7601;-17,5361;0,0633;1,0351;0,2783;-18,9190;0,7601;-17,5361
65;7,111111;0;0;0;0;0;0;0;0;0;0;0;0;-0,1426;0,7173;0,0651;15,9554;41,7855;22,7469;-0,0992;0,6970;0,1068;15,9554;41,7855;22,7469;0,0669;1,0186;0,2161;-18,4902;1,6893;-20,8157;0,0645;1,0353;0,2778;-18,4902;1,6893;-20,8157
66;7,138985;0;0;0;0;0;0;0;0;0;0;0;0;-0,1426;0,7173;0,0652;16,0552;41,7707;22,7899;-0,0992;0,6969;0,1070;16,0552;41,7707;22,7899;0,0674;1,0192;0,2154;-18,2221;2,5681;-23,4541;0,0658;1,0358;0,2773;-18,2221;2,5681;-23,4541
67;7,167141;0;0;0;0;0;0;0;0;0;0;0;0;-0,1426;0,7173;0,0654;16,1453;41,7522;22,8133;-0,0992;0,6968;0,1071;16,1453;41,7522;22,8133;0,0679;1,0195;0,2151;-17,5746;3,1953;-24,9988;0,0669;1,0355;0,2771;-17,5746;3,1953;-24,9988
