Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
36;6,416747;-0,0012;0,002;0,0005;-0,06;2,6;1,12;0,1477;-0,0071;0,1118;-5,49;-32,97;-9,43;-0,1361;0,7515;0,1253;1,0787;9,5365;14,2289;-0,1219;0,7456;0,1891;1,0787;9,5365;14,2289;0,0114;0,9719;0,2737;5,1775;0,2751;23,4482;0,0069;0,9738;0,3392;5,1775;0,2751;23,4482
37;6,44502;-0,0032;-0,0005;0,0027;-0,08;2,7;1,27;0,1357;-0,0032;0,1326;-5,32;-32,67;-10,34;-0,1361;0,7513;0,1254;1,0311;9,5596;14,2674;-0,1218;0,7454;0,1892;1,0311;9,5596;14,2674;0,0103;0,9738;0,2741;4,8697;1,3857;27,8170;0,0074;0,9756;0,3397;4,8697;1,3857;27,8170
38;6,472662;-0,0042;0,0012;0,002;-0,15;2,74;1,27;0,1707;-0,0046;0,1758;-6,11;-42,89;-9,42;-0,1361;0,7513;0,1254;1,0397;9,6150;14,2679;-0,1217;0,7454;0,1893;1,0397;9,6150;14,2679;0,0093;0,9750;0,2742;5,1665;2,5688;30,3455;0,0075;0,9774;0,3398;5,1665;2,5688;30,3455
39;6,500761;-0,0022;0,0002;0,0017;-0,1;2,73;1,05;0,2249;-0,0024;0,1665;-7,07;-38,66;-7,76;-0,1363;0,7514;0,1255;1,1001;9,6427;14,2884;-0,1219;0,7454;0,1893;1,1001;9,6427;14,2884;0,0080;0,9760;0,2740;5,7805;3,2962;32,2355;0,0069;0,9792;0,3397;5,7805;3,2962;32,2355
40;6,528163;-0,0056;-0,0076;0,0037;-0,08;2,6;1,11;0,1968;-0,0154;0,1697;-7,91;-16,75;-9,98;-0,1366;0,7516;0,1255;1,1210;9,6804;14,3177;-0,1222;0,7456;0,1893;1,1210;9,6804;14,3177;0,0080;0,9759;0,2737;6,2832;3,0042;34,2608;0,0066;0,9797;0,3393;6,2832;3,0042;34,2608
41;6,555871;0,0024;-0,0027;0,0017;-0,21;2,69;1,1;0,2075;-0,0195;0,1892;-8,24;-16,74;-10,6;-0,1369;0,7512;0,1257;1,1073;9,7012;14,3081;-0,1224;0,7452;0,1895;1,1073;9,7012;14,3081;0,0082;0,9759;0,2733;6,3761;2,8539;34,6393;0,0066;0,9799;0,3390;6,3761;2,8539;34,6393
42;6,583814;-0,0049;0,0005;0,001;-0,07;2,63;1,13;0,2424;-0,0232;0,1812;-8,3;-15,57;-8,19;-0,1371;0,7508;0,1259;1,0677;9,7079;14,2731;-0,1226;0,7448;0,1897;1,0677;9,7079;14,2731;0,0084;0,9759;0,2728;6,4135;2,7974;34,8721;0,0068;0,9799;0,3384;6,4135;2,7974;34,8721
43;6,61179;-0,0042;0,002;0,0049;0,01;2,79;1,19;0,2092;-0,0144;0,1943;-8,56;-4,38;-5,24;-0,1371;0,7506;0,1259;0,9894;9,7023;14,2470;-0,1227;0,7448;0,1897;0,9894;9,7023;14,2470;0,0086;0,9759;0,2728;6,4069;2,8499;35,0205;0,0070;0,9799;0,3385;6,4069;2,8499;35,0205
44;6,639417;-0,0051;-0,0022;-0,0005;-0,09;2,62;1,32;0,1921;-0,0156;0,2058;-9,21;-6,36;-6,37;-0,1371;0,7506;0,1259;0,9831;9,7318;14,2013;-0,1226;0,7448;0,1897;0,9831;9,7318;14,2013;0,0090;0,9756;0,2731;6,3766;2,9358;35,8304;0,0074;0,9797;0,3387;6,3766;2,9358;35,8304
45;6,667291;0;0,0007;0,002;0,05;2,74;1,1;0,1965;-0,0178;0,207;-9,6;-17,21;-7,73;-0,1371;0,7508;0,1258;1,0319;9,7578;14,2016;-0,1225;0,7449;0,1896;1,0319;9,7578;14,2016;0,0093;0,9753;0,2734;6,4042;2,9991;37,1648;0,0078;0,9796;0,3391;6,4042;2,9991;37,1648
